Year,Pot No,Location,Latitude Decimal Degrees,Longitude Decimal Degrees,Pot Condition,Pot Type,Substrate Type,Density Strata,Species,Sex,Shell Condition Code,Leg Condition Code,Egg Condition Code,Number Of Specimens
2019,17,Glacier Bay,58.62965,-136.0689667,Normal,Cone,Unknown,High,Golden king crab,,,,,0
2019,17,Glacier Bay,58.62965,-136.0689667,Normal,Cone,Unknown,High,Red king crab,,,,,0
2019,17,Holkham Bay,57.85555,-133.6311,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,1,,1
2019,17,Holkham Bay,57.85555,-133.6311,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,1,,13
2019,17,Holkham Bay,57.85555,-133.6311,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,2,,1
2019,17,Holkham Bay,57.85555,-133.6311,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,3,,1
2019,17,Holkham Bay,57.85555,-133.6311,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,17,Holkham Bay,57.85555,-133.6311,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,17,Holkham Bay,57.85555,-133.6311,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,17,Icy Strait,58.33036667,-135.7416167,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,1,,11
2019,17,Icy Strait,58.33036667,-135.7416167,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,2,,1
2019,17,Icy Strait,58.33036667,-135.7416167,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,2,,1
2019,17,Icy Strait,58.33036667,-135.7416167,Normal,Cone,Unknown,Medium High,Dungeness crab,Male,3,1,,1
2019,17,Icy Strait,58.33036667,-135.7416167,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,17,Icy Strait,58.33036667,-135.7416167,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,17,Juneau,58.26838333,-134.7101667,Normal,Cone,Unknown,Low/Zero,Bairdi tanner crab,Male,3,1,,2
2019,17,Juneau,58.26838333,-134.7101667,Normal,Cone,Unknown,Low/Zero,Bairdi tanner crab,Male,3,2,,2
2019,17,Juneau,58.26838333,-134.7101667,Normal,Cone,Unknown,Low/Zero,Bairdi tanner crab,Male,3,3,,1
2019,17,Juneau,58.26838333,-134.7101667,Normal,Cone,Unknown,Low/Zero,Dungeness crab,,,,,0
2019,17,Juneau,58.26838333,-134.7101667,Normal,Cone,Unknown,Low/Zero,Golden king crab,,,,,0
2019,17,Juneau,58.26838333,-134.7101667,Normal,Cone,Unknown,Low/Zero,Red king crab,,,,,0
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,1,1,6
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,1,,4
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,4,1,1,6
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,1,,18
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,2,,6
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,3,,2
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,1,,1
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Red king crab,Female,3,1,1,1
2019,17,Pybus Bay,57.31745,-134.11055,Normal,Cone,Unknown,Medium High,Red king crab,Male,4,1,,1
2019,17,Seymour Canal,57.86905,-134.2802167,Normal,Cone,Mud,Low/Zero,Bairdi tanner crab,,,,,0
2019,17,Seymour Canal,57.86905,-134.2802167,Normal,Cone,Mud,Low/Zero,Dungeness crab,,,,,0
2019,17,Seymour Canal,57.86905,-134.2802167,Normal,Cone,Mud,Low/Zero,Golden king crab,,,,,0
2019,17,Seymour Canal,57.86905,-134.2802167,Normal,Cone,Mud,Low/Zero,Red king crab,,,,,0
2019,17,Seymour Canal,57.86905,-134.2802167,Normal,Cone,Mud,Low/Zero,,,,,,1
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Female,3,1,1,1
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Male,3,1,,10
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Male,3,2,,3
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Male,4,1,,16
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Male,4,2,,2
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Dungeness crab,,,,,0
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Golden king crab,,,,,0
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Red king crab,Female,3,1,1,3
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Red king crab,Male,3,1,,55
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Red king crab,Male,3,2,,4
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Red king crab,Male,4,1,,5
2019,17,St. James Bay,58.5655,-135.1403167,Normal,Cone,Unknown,Medium,Red king crab,Male,4,2,,1
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,1,1,40
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,1,2,30
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,4,1,1,27
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,5,1,1,10
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,1,,20
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,2,,16
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,3,,4
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,1,,5
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,2,,4
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,3,,2
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,5,1,,2
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,5,2,,4
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Dungeness crab,Female,3,1,4,1
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Dungeness crab,Male,3,1,,2
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,17,Thomas Bay,57.00741667,-132.8739667,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,18,Barlow Cove,58.37341667,-134.9038167,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,,,,,0
2019,18,Barlow Cove,58.37341667,-134.9038167,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,18,Barlow Cove,58.37341667,-134.9038167,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,18,Barlow Cove,58.37341667,-134.9038167,Normal,Cone,Unknown,Medium High,Red king crab,Male,3,1,,1
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,3,1,1,1
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,3,1,,1
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,1,,7
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,2,,1
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,1,,1
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,2,,1
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,5,2,,1
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,5,3,,1
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Dungeness crab,,,,,0
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Golden king crab,,,,,0
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,Red king crab,,,,,0
2019,18,Deadman Reach,57.58093333,-135.53185,Normal,Cone,Unknown,High,,,,,,1
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,1,1,1
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,4,1,1,1
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,5,1,4,2
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,5,3,4,2
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,1,,5
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,2,,2
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,3,,2
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,1,,4
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,2,,2
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,3,,1
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,5,1,,2
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,5,2,,1
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,18,Excursion Inlet,58.4359,-135.48355,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,18,Gambier Bay,57.45711667,-133.97415,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,,,,,0
2019,18,Gambier Bay,57.45711667,-133.97415,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,18,Gambier Bay,57.45711667,-133.97415,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,18,Gambier Bay,57.45711667,-133.97415,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,18,Gambier Bay,57.45711667,-133.97415,Normal,Cone,Unknown,Medium High,,,,,,2
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,4,1,1,11
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,1,,9
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,2,,6
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,3,,8
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,1,,10
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,2,,5
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,3,,3
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Dungeness crab,,,,,0
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Golden king crab,,,,,0
2019,18,Glacier Bay,58.63881667,-135.0810833,Normal,Cone,Unknown,High,Red king crab,,,,,0
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,1,1,4
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,1,,5
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Female,3,2,1,4
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,1,,36
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,2,,6
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,3,,8
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,1,,4
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,2,,2
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Golden king crab,Male,4,1,,1
2019,18,Holkham Bay,57.86091667,-133.6361333,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,18,Icy Strait,58.334,-135.7314667,Normal,Cone,Mud,Medium High,Bairdi tanner crab,,,,,0
2019,18,Icy Strait,58.334,-135.7314667,Normal,Cone,Mud,Medium High,Dungeness crab,Male,3,1,,2
2019,18,Icy Strait,58.334,-135.7314667,Normal,Cone,Mud,Medium High,Golden king crab,,,,,0
2019,18,Icy Strait,58.334,-135.7314667,Normal,Cone,Mud,Medium High,Red king crab,,,,,0
2019,18,Juneau,58.258,-134.71705,Normal,Cone,Unknown,Medium Low,Bairdi tanner crab,Female,3,3,1,1
2019,18,Juneau,58.258,-134.71705,Normal,Cone,Unknown,Medium Low,Bairdi tanner crab,Male,3,1,,1
2019,18,Juneau,58.258,-134.71705,Normal,Cone,Unknown,Medium Low,Bairdi tanner crab,Male,4,2,,1
2019,18,Juneau,58.258,-134.71705,Normal,Cone,Unknown,Medium Low,Dungeness crab,,,,,0
2019,18,Juneau,58.258,-134.71705,Normal,Cone,Unknown,Medium Low,Golden king crab,,,,,0
2019,18,Juneau,58.258,-134.71705,Normal,Cone,Unknown,Medium Low,Red king crab,,,,,0
2019,18,Pybus Bay,57.32223333,-134.1124667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,,,,,0
2019,18,Pybus Bay,57.32223333,-134.1124667,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,18,Pybus Bay,57.32223333,-134.1124667,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,18,Pybus Bay,57.32223333,-134.1124667,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,18,Pybus Bay,57.32223333,-134.1124667,Normal,Cone,Unknown,Medium High,,,,,,1
2019,18,Seymour Canal,57.87715,-134.27595,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,,,,,0
2019,18,Seymour Canal,57.87715,-134.27595,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,18,Seymour Canal,57.87715,-134.27595,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,18,Seymour Canal,57.87715,-134.27595,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,18,Seymour Canal,57.87715,-134.27595,Normal,Cone,Unknown,Medium High,,,,,,1
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,3,1,1,2
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,4,1,1,1
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,1,,20
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,2,,12
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,3,,2
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,1,,8
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,2,,2
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,5,2,,2
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Dungeness crab,,,,,0
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Golden king crab,,,,,0
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Red king crab,Female,3,1,1,1
2019,18,St. James Bay,58.56935,-135.1411,Normal,Cone,Unknown,High,Red king crab,Male,4,1,,1
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Female,3,1,2,2
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Female,3,1,,1
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Female,5,1,1,1
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Male,3,1,,12
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Male,3,2,,4
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Bairdi tanner crab,Male,5,1,,1
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Dungeness crab,Female,3,1,4,4
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Dungeness crab,Male,3,1,,11
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Golden king crab,,,,,0
2019,18,Thomas Bay,57.00636667,-132.87025,Normal,Cone,Unknown,Medium,Red king crab,,,,,0
2019,19,Barlow Cove,58.3759,-134.9050167,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,1,,2
2019,19,Barlow Cove,58.3759,-134.9050167,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,2,,1
2019,19,Barlow Cove,58.3759,-134.9050167,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,1,,1
2019,19,Barlow Cove,58.3759,-134.9050167,Normal,Cone,Unknown,High,Dungeness crab,,,,,0
2019,19,Barlow Cove,58.3759,-134.9050167,Normal,Cone,Unknown,High,Golden king crab,,,,,0
2019,19,Barlow Cove,58.3759,-134.9050167,Normal,Cone,Unknown,High,Red king crab,Female,3,1,1,2
2019,19,Barlow Cove,58.3759,-134.9050167,Normal,Cone,Unknown,High,Red king crab,Male,3,1,,3
2019,19,Barlow Cove,58.3759,-134.9050167,Normal,Cone,Unknown,High,Red king crab,Male,4,1,,1
2019,19,Deadman Reach,57.5774,-135.5288167,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,1,,1
2019,19,Deadman Reach,57.5774,-135.5288167,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,19,Deadman Reach,57.5774,-135.5288167,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,19,Deadman Reach,57.5774,-135.5288167,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,19,Deadman Reach,57.5774,-135.5288167,Normal,Cone,Unknown,Medium High,,,,,,2
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,3,1,1,4
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,4,1,1,6
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,5,3,1,2
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,1,,7
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,2,,2
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,3,,2
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,1,,1
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,2,,1
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Dungeness crab,,,,,0
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Golden king crab,,,,,0
2019,19,Excursion Inlet,58.42755,-135.4649,Normal,Cone,Unknown,High,Red king crab,,,,,0
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Female,3,1,1,12
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Female,4,1,1,15
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Female,5,1,1,5
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Male,3,1,,11
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Male,3,2,,2
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Male,3,3,,1
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Male,4,1,,2
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Male,4,2,,1
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Male,5,2,,1
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Bairdi tanner crab,Male,5,3,,1
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Dungeness crab,,,,,0
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Golden king crab,,,,,0
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Red king crab,Female,3,1,1,1
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Red king crab,Female,3,1,2,1
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Red king crab,Female,4,1,1,1
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Red king crab,Male,3,1,,4
2019,19,Gambier Bay,57.46791667,-133.9841667,Normal,Cone,Mud,Medium,Red king crab,Male,4,1,,1
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Bairdi tanner crab,Female,4,1,1,9
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,1,,28
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,2,,20
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,3,3,,6
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,1,,12
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,2,,18
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Bairdi tanner crab,Male,4,3,,10
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Dungeness crab,,,,,0
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Golden king crab,,,,,0
2019,19,Glacier Bay,58.64185,-136.0828333,Normal,Cone,Unknown,High,Red king crab,,,,,0
2019,19,Holkham Bay,57.85555,-133.6179,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,1,,14
2019,19,Holkham Bay,57.85555,-133.6179,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,3,2,,1
2019,19,Holkham Bay,57.85555,-133.6179,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,1,,1
2019,19,Holkham Bay,57.85555,-133.6179,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,19,Holkham Bay,57.85555,-133.6179,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,19,Holkham Bay,57.85555,-133.6179,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,19,Holkham Bay,57.85555,-133.6179,Normal,Cone,Unknown,Medium High,,,,,,3
2019,19,Icy Strait,58.32768333,-135.6942833,Normal,Cone,Unknown,Low/Zero,Bairdi tanner crab,,,,,0
2019,19,Icy Strait,58.32768333,-135.6942833,Normal,Cone,Unknown,Low/Zero,Dungeness crab,,,,,0
2019,19,Icy Strait,58.32768333,-135.6942833,Normal,Cone,Unknown,Low/Zero,Golden king crab,,,,,0
2019,19,Icy Strait,58.32768333,-135.6942833,Normal,Cone,Unknown,Low/Zero,Red king crab,,,,,0
2019,19,Juneau,58.24281667,-134.7158667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,1,,1
2019,19,Juneau,58.24281667,-134.7158667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,2,,1
2019,19,Juneau,58.24281667,-134.7158667,Normal,Cone,Unknown,Medium High,Bairdi tanner crab,Male,4,3,,4
2019,19,Juneau,58.24281667,-134.7158667,Normal,Cone,Unknown,Medium High,Dungeness crab,,,,,0
2019,19,Juneau,58.24281667,-134.7158667,Normal,Cone,Unknown,Medium High,Golden king crab,,,,,0
2019,19,Juneau,58.24281667,-134.7158667,Normal,Cone,Unknown,Medium High,Red king crab,,,,,0
2019,19,Pybus Bay,57.36698333,-134.1620833,Normal,Cone,Mud/Shell,Medium,Bairdi tanner crab,,,,,0
